crypt_function,crypt_keyword,delete_file_function,delete_file_keyword,find_file_function,find_file_keyword,read_file_function,read_file_keyword,danger_word_function,danger_word_keyword
,,sub_4036B0,['WriteFile'],sub_407593,['FindFirstFile'],sub_40C27E,['ReadFile'],sub_403D2D,['Snapshot']
,,sub_406B3B,['WriteFile'],sub_405F37,['FindNextFile'],sub_406169,['CreateFile'],sub_406A13,['RegEnumKey']
,,sub_4066FD,['WriteFile'],sub_40099A,['FindFirstFile'],sub_40E0B2,['CreateFile'],sub_40E676,['password']
,,sub_402E28,['DeleteFile'],sub_400AA7,['FindNextFile'],sub_40AA99,['ReadFile'],sub_40ED47,['password']
,,sub_4085F4,['WriteFile'],sub_40743D,['FindFirstFile'],sub_407F75,['ReadFile'],sub_41ECA6,['password']
,,sub_40B672,['WriteFile'],,,sub_4026A2,['CreateFile'],sub_42EF9E,['password']
,,sub_40A474,['DeleteFile'],,,sub_40C87E,['CreateFile'],sub_422614,['password']
,,,,,,sub_421B7D,['CreateFile'],,
