100,0,100,0,False,1,10cfee2da8c02724184a60a0bf386df8ac988ca498dd39a64cdca65a58dd320a
4,2,0,2,False,1,10ddc91db7463138fee1d01c97d4b540168557dad58e2dfee8cb1393497bde3a
100,0,100,0,False,1,10feeb1b0fde32e0d3699bb8bb8558fafb03da45b7d204dd5b7200439a39cf2f
23,5,2,16,False,1,11a1f22cc5614d2f8c58e698da5616f94805b5f9a4cd24d5433ea3d9aa3cfe02
100,0,100,0,False,1,14e64436677fdd74a0e1923f7b2a10d191620e16f1fa6069805ab034b8ff09df
100,0,100,0,False,1,17bbf89e686da7e0ec6afc47109a3288691fe8bf47651eae561450a652ef6c2e
100,0,100,0,False,1,17e88c51e6086df7eb89a14584d0e21120442f30764e61080549bd281286f42b
100,0,100,0,False,1,17e977e2f4d8f9a3de8e01eaa1c82ccca63789cacc135859f665046a4a990dc8
100,0,100,0,False,1,18ef1715677de1aee41945784481cbcaa16c4e99753340b8844d2f9ad4c60b36
35,2,1,32,False,1,19d36aabe344cae70a3658db4752c0c604d226b69fabf6cd07fe467884fccf84
37,3,2,32,False,1,19d4bf06db1d8e6eddf17deb439534bdd04f32a4d0bbd66758bfbb851687a992
4,2,0,2,False,1,19d574967f0d5612621810f928d27fd1218f8286c401901ec5c7fef75284f2b9
100,0,100,0,False,1,20a80b9d290223a304c752287ea4ac7371f928c4455fcb29bf5224f1096f8530
100,0,100,0,False,1,20d29a34b44fb9ea9a82e60a4b4118cf541eb86f04f69309ef6bf67c42f2272d
100,0,100,0,False,1,20e3dc90a3e83b6202e2a7f4603b60e5e859639cb68693426c400b13aaeabd78
100,0,100,0,False,1,21a5414969559912f303002b46fc33297ff47be9659162990057fbba720c25b0
13,1,0,12,True,1,21e5b7204197f05f1ba6dbb2698521d89d8ddab40a219d9ebaf8c5918db40f8d
100,0,100,0,False,1,21e796161a49b6dcdabb5e86906d69eb34f61bcb43e9722e815b3c491be43840
37,3,2,32,False,1,22db23e22f47c6ecae717888a7a32f80883daad29989e599401ab022f95a3ed4
13,1,0,12,True,1,22ddabf71254d873f6aef02b12e5c4923bbafe67a9c7e2f394fcf863813230be
37,3,2,32,False,1,23e307174ac5c0ecf419b1a727ad499e1d939a8d2142d1245b7a61e70242ec6e
100,0,100,0,False,1,24a6678b15c92e069a575dc2c584e2665cb98867b9e6823dff288a47644d1fb5
100,0,100,0,False,1,26f2e577524304ed552d8665b44963eae8453a962de1a9cc093a16e84ed2a527
4,2,0,2,False,1,26fa2a7473445e296ebb56322d8ea2f5653eb9050b058032b9dc5cd33a690d13
100,0,100,0,False,1,27f1277673d83f49d757265db319753cb6c2b497df3b9f4007ff81bd56cc930b
4,2,0,2,False,1,29ae907901b116a8d656672706e9f3f9467c84c914c47a65176c6a2e9a428ffe
100,0,100,0,False,1,29b946238beb2a8c557a8a883b6666f3fe7314254fe61e067037d650fad88a3d
100,0,100,0,False,1,29f465a5a8a791d2aba88de33e84e74b7fd8c47c753747ca7b45b24d7121a9e6
4,2,0,2,False,1,30cf13377fc9fa9252c194acfbf7e9458f4625f4754da5ccb625f98de62b6782
100,0,100,0,False,1,30e76f37938413ff5ffcd80ec35bc4ca353a64a5aa3a197a00cc23eb11ad8f8b
100,0,100,0,False,1,30fa3790d2049953b8063d77689133c712e58df4cc4f9cbbbddaa96bf79941ee
13,1,0,12,True,1,31a079b5bdd155cb58860afa1e068f8564d7a4a9492aab347e35a724db1849e9
100,0,100,0,False,1,31aaba443b9869e6e68c17125f8d7989cbd762fb38ae3a10e58f4759548a7745
100,0,100,0,False,1,32b52e6d9366292f8664518b887d37b551d9fc911689e5c0e89d33a69f526e5d
100,0,100,0,False,1,33a5b015af1ecd057057eada64b2f8fe3633b467bd43454f5278f76b94cd09ab
37,3,2,32,False,1,33aaf68843e2936dfd3665e5cdb76a3d5372fff42fe66f4f2b35886066a0380e
4,2,0,2,False,1,34e718e7c5644f147bec3af69f9fa789be1220e56a7bf827bf1c11afc9c3b0d0
100,0,100,0,False,1,35a2d73b7a196673c4056e18c44729cf65806f55763aa6c026776f77509b3344
100,0,100,0,False,1,37ad74048035735bda661eec2bf47e117c9819698c73546f4ab4eae78fe660ac
100,0,100,0,False,1,37df0036b3a3d49c4d2d717ae8cff0576811b9a2726fa3b044af5934a48f48f9
100,0,100,0,False,1,37df607966b7219faf58bb94e931b455b27e86c52c54878307c9a4c564067cf4
11,0,1,10,False,1,39bbaf0755a1f571d03a1e77a578f59bc5a11635270ad758757abbe55bad8e30
100,0,100,0,False,1,40f0b1743dd050949c942debbbaf87b3a070ab87d792550bf9320032ba214fbe
100,0,100,0,False,1,41fc284f5c860580dd5fa32de705b66be97cb01c77c9d0aea3acbe38a5f8aa96
100,0,100,0,False,1,42ad5682ca815e21b8c44e3863b202e47ad3bcda209c0bc8484922d6dbdf31d5
