18,16,0,2,TRUE,0,Kreuk_b2c2a04fd633d72561b65f127e0e4738a8ce3569c23b57a8e73a58103b52b124
5,4,0,1,TRUE,0,Kreuk_af7d13056153ac370daf02b407faf17fe043591f4cf4cf763fa8279ca7400f93
1,1,0,0,TRUE,0,Kreuk_b6f5525585f77e3beedf825eac51bd14c4683b91bf4fa5c7f75dd53d214ff369
100,0,100,0,FALSE,0,Kreuk_37f5b68321a9645814569cfdbfa08c363f0e19b077c3b0174e578eff40a69f3b
13,8,0,5,TRUE,0,Kreuk_af8d42ba95bc866bb143e78e3ba053d9f4d85e7bc5e95b937fca39211924ad32
2,2,0,0,TRUE,0,Kreuk_b91ade1ab758da0e34bf5990ca27cc2516a6c979f0217be95d34f279023e4768
24,13,1,10,TRUE,0,Kreuk_416235b085b6b86640cac3a78f0bd52583eed7154fc3666f5338bde96db10fab
9,4,0,5,FALSE,0,Kreuk_d5fea23badc75de93f78bbb0c9f376d6ed997b474b7c36d062838eaa1a055e0f
100,0,100,0,FALSE,0,Kreuk_2b9838da7edb0decd32b086e47a31e8f5733b5981ad8247a2f9508e232589bff
14,9,0,5,FALSE,0,Kreuk_b2db162c51aa7bf578524a22517dc29e3efeff86a44b1c609f679f4a4134519d
14,9,0,5,FALSE,0,Kreuk_afaee20e686bb2bcbabbac93fee97a3a263110e3759567bb02c6bf5bff328a8e
34,24,0,10,FALSE,0,Kreuk_b34e3ba77a1c8829537050105f095b4a5d9b57eec4ce7af1f42842296034029d
6,4,0,2,TRUE,0,Kreuk_b8ca1c729013186dfd6a07afcc82afd96bb27dd2e181f49d6e6554e5c61f1b74
3,3,0,0,TRUE,0,Kreuk_b1e4e0d9e33b9936c1992877858793e841c6dfc7e9d36d3e484e3b5069ffd611
50,33,1,16,FALSE,0,Kreuk_8c1a72991fb04dc3a8cf89605fb85150ef0e742472a0c58b8fa942a1f04877b0
6,4,0,2,TRUE,0,Kreuk_b13fbceee477d5a093cfd3e3d230f3fdd69feead99c0eae91fcbe40e0a5b8881
19,16,0,3,TRUE,0,Kreuk_d4a2e1ec653e219e2392d1a70cc6f87e03aa530d8469b823d5360044e95e9d7e
1,1,0,0,TRUE,0,Kreuk_05af0cf40590aef24b28fa04c6b4998b7ab3b7f26e60c507adb84f3d837778f2
13,9,0,4,FALSE,0,Kreuk_b3d25ce19f5feb4b8c56c7adb5a6bf11a9dd94c82ab7b45567b41cb29bd2221b
5,4,0,1,TRUE,0,Kreuk_515bd71a8b3c2bce7b40b89ddfe2e94d332b0779d569c58117f8dcdcb8a91ed9
6,4,0,2,TRUE,0,Kreuk_a9643eb83d509ad4eac20a2a89d8571f8d781979ad078e89f5b75b4bcb16f65e
3,3,0,0,TRUE,0,Kreuk_0f718f875bda8343658f8e7ae0054d9c84ed2de1cfa2e8a7ece80016de99a712
3,2,0,1,TRUE,0,Kreuk_b09cef7d990ff9f40c319d1eea7f1634d5471198158e75f5b45340a05cdda9c1
9,4,0,5,FALSE,0,Kreuk_b7ba2c72a41e4ba3db0b4dbf785cc5a2d57cf2cc8dc5d5006b0bdc300b7c60e3
13,8,0,5,TRUE,0,Kreuk_53949ef3e26fbae3d1db568a0857849d466a39bb3dc51c9a62c2bcb735163f80
50,30,1,19,FALSE,0,Kreuk_903c04976fa6e6721c596354f383a4d4272c6730b29eee00b0ec599265963e74
14,9,0,5,FALSE,0,Kreuk_b85d898ee9e09710c36b51859b89d747a5ca8d99b39c2ba6f3edc68e6078528e
51,34,0,17,FALSE,0,Kreuk_b06c7b9d15db80fbf45599aad1710a58429d74c91de789669956b823f83af50b
50,30,1,19,FALSE,0,Kreuk_b1b239612f027cf2d7a98fa45491422a3829f5684de4fb9e8abed9efb2159e4e
3,3,0,0,TRUE,0,Kreuk_b7aa72bcbb2fef225af83222482c37ab9fd16fbbfdc1087184991017e4bca9e6
12,7,0,5,FALSE,0,Kreuk_48693927ca69d34ee2127d8f22f85037cba703ac6bca49ba0704956f9dc8b57a
3,2,0,1,TRUE,0,Kreuk_1fbb5f6b053388f9710456f7202b48b0b67363a752f69030eda5d32fdb0d5e77
9,4,0,5,FALSE,0,Kreuk_b04c8ad545f97978956d14f01de3708f3513d078a66b72e92696a54b7532a3df
28,27,0,1,TRUE,0,Kreuk_b72c7c7856093f54e9e444f383b47c57ca9c41c1e3044c03b0d1d314ac22f715
14,10,1,3,TRUE,0,Kreuk_38e05d599877bf18855ad4d178bcd76718cfad1505328d0444363d1f592b0838
13,8,0,5,TRUE,0,Kreuk_b5a56f5b98a9a6c73050f3c6340892fa6b4894ac81eb152f18f364ee43ef0e08
5,2,0,3,TRUE,0,Kreuk_41302ba84885fcc5960d4e474d71f6af7c2a631c24d691179ff0a733eb1a4970
100,0,100,0,FALSE,0,Kreuk_06b323e0b626dc4f051596a39f52c46b35f88ea6f85a56de0fd76ec73c7f3851
13,8,0,5,TRUE,0,Kreuk_b4d07bb3cf31f4af74721ede31e67462a628d534d3e36fdcc0a4dbc4d83d7da3
39,12,0,27,FALSE,0,Kreuk_b60e913a4c3427788edd9985bcf31b7f87e581428cdbdc9eedba9f86637ea48a
28,27,0,1,TRUE,0,Kreuk_b4f11182ebd9524c0b659a012608d460128542e772cc757b040d24333aaf300b
2,2,0,0,TRUE,0,Kreuk_4cae449450c07b7aa74314173c7b00d409eabfe22b86859f3b3acedd66010458
1,1,0,0,TRUE,0,Kreuk_d5a2b5f12e31f7f3fa5add5169024dc390c62033aaf858a59a9af22ff99b327b
14,10,1,3,TRUE,0,Kreuk_d5c83f140c550810c82bb45e05674a8db31c78bf4ca768c299f5c2f8a3163e7a
5,4,0,1,TRUE,0,Kreuk_b7fbc99a12153ffd2a3636716191828c2f6ad0b75042d447860ac42c00c09155
48,35,0,13,TRUE,0,Kreuk_d5d58d6b166d602aae64123743f72c7c797f6190ab95093223c2ae33d0381291
100,0,100,0,FALSE,0,Kreuk_0a77fc85a49ed22e8a829c57253cffff4af89a690cec2125ebdb53be09f64e86
34,24,0,10,FALSE,0,Kreuk_b420e522ec1ee85b677b5ca069ff402712be10c565f7e88a6b6a514d82f58b8b
12,8,0,4,FALSE,0,Kreuk_4e6c191325b37da546e72f4a7334d820995d744bf7bb1a03605adb3ad30ce9ca
33,19,1,13,FALSE,0,Kreuk_b08c0ee892ea191cb035a6ea195fd5c8829cfb93f3cc35422d4eb350f5701700
18,16,0,2,TRUE,0,Kreuk_b6bc700276bcbf659fc3dc22fb489f1a652f99909ed222358afc4b94a81e3bb4
3,3,0,0,TRUE,0,Kreuk_b4e2e50f109972ff27f4c137575ebb5ebbd2eca24c2925da5a8b02e8e67d12be
33,19,1,13,FALSE,0,Kreuk_d3f8de3bcecb36f13f6147c01e31ad0584af7b466bae30ddc91e018800f2e4ce
33,19,1,13,FALSE,0,Kreuk_52612bceee07152f2e2e6699b3c085149e11979f34fe248bda14e03a0d950e85
27,19,0,8,TRUE,0,Kreuk_b0b56543384940405e67336dfbf93c789864b1d4d0053692b0b634991efe9ace
24,24,0,0,TRUE,0,Kreuk_d5d5696745f33be7bb9b4a344a81c9635753b259aa86f8dd9e7c2dafc9e6b5b6
16,12,0,4,TRUE,0,Kreuk_d3e4e4e5123c9c8fbc81596aa469cf241bf2e7d16393d6094643b67c492b68cf
51,34,0,17,FALSE,0,Kreuk_afe57b8d45ab07388514cddbfc06a2367f2bf3a8698f4bb7962ee5f6b4713a24
3,3,0,0,TRUE,0,Kreuk_6704bdd23f15685f68de5c7aed1b9919fb4e7e29296c93f7294468892c771357
34,24,0,10,FALSE,0,Kreuk_26690dae115f47a1e0167750209a30cc68f51c5090e3b908105c93967e5156fa
3,3,0,0,TRUE,0,Kreuk_b3a7c0150c39dc1962c5f5a39e664da97d980c353a71f12a7c069c6a6a50dc0e
36,33,0,3,TRUE,0,Kreuk_9cee5522a7ca2bfca7cd3d9daba23e9a30deb6205f56c12045839075f7627297
3,2,0,1,TRUE,0,Kreuk_b8dbd5034d2d2c5b7504822dc24607c66f5b1e925e3599b584ebf86f2d4e4703
34,24,0,10,FALSE,0,Kreuk_d4defdb9403142c1d4c14b9d0e393d6ca8b342047dbf5654c2711b4bd61e5674
39,12,0,27,FALSE,0,Kreuk_b3d71d5178696d4a14bbeabf5b72b8b9af7c7e3bbd62a3abcf6dc276451d76ef
28,27,0,1,TRUE,0,Kreuk_d4dc45bd8f30ba4f603a4588592c044fb4e2cf1fe52b31c164859012dfbdf847
4,3,0,1,TRUE,0,Kreuk_8203c2f00ecd3ae960cb3247a7d7bfb35e55c38939607c85dbdb5c92f0495fa9
100,0,100,0,FALSE,0,Kreuk_067f1b8f1e0b2bfe286f5169e17834e8cf7f4266b8d97f28ea78995dc81b0e7b
12,7,0,5,FALSE,0,Kreuk_b7b598066829001247224efcf7e4056d07001cbfa3d95cde8c441694e1a670cb
100,0,100,0,FALSE,0,Kreuk_afffa6db4c87a2c5507350987f736c8aec9c63ed1745d97f9797d4a26f7fe9ca
100,0,100,0,FALSE,0,Kreuk_12d8bfa1aeb557c146b98f069f3456cc8392863a2f4ad938722cd7ca1a773b39
27,19,0,8,TRUE,0,Kreuk_b2c86acc7fcd61d67d231ade3d13426bfd3b5dce13e642a046f7df730b14cd58
14,9,0,5,TRUE,0,Kreuk_b84be09db2802db69f9805fa4f111b66ca7acc6b400392e6cc34148f297737bb
12,8,0,4,FALSE,0,Kreuk_8fb3250d69b1258fb68f0226170f67b94c79b7d89da0f84c4ade2cb434fa9bd9
33,19,1,13,FALSE,0,Kreuk_9107be160f7b639d68fe3670de58ed254d81de6aec9a41ad58d91aa814a247ff
14,9,0,5,FALSE,0,Kreuk_b58fa8af29dcaa43fe6c6ee73106e111bcce2f72293ee1193b4fd2f326b91350
23,18,0,5,TRUE,0,Kreuk_422e0e4e01c826c8a9f31cb3a3b37ba29fb4b4b8c4841e16194258435056d8a3
51,34,0,17,FALSE,0,Kreuk_b64b5dffc4bc5bcc452db27de8fdf50d14fee07dd8d6d68a859f6e4ac9355c80
4,3,0,1,TRUE,0,Kreuk_b125c744ff917a71e8ff136e016c11ec282e8550208bd0f7edc4b8a2838e70d7
13,8,0,5,TRUE,0,Kreuk_b51a67b54f7a67e2bcf1420bd4a6006ecb32103af9654954d5f6b0ddd45108dd
1,1,0,0,TRUE,0,Kreuk_9E87F069DE22CEAC029A4AC56E6305D2DF54227E6B0F0B3ECAD52A01FBADE021
24,24,0,0,TRUE,0,Kreuk_b8ce2ce452a144fd8a8508461abfd20b7ccfab69389398b30f31163bfc831752
100,0,100,0,FALSE,0,Kreuk_31155bf8c85c6c6193842b8d09bda88990d710db9f70efe85c421f1484f0ee78
4,3,0,1,TRUE,0,Kreuk_b68e7ffc925e9f67117f65d97e417745cc0acc7bfe9034a1ef7a181c69292c18
100,0,100,0,FALSE,0,Kreuk_22d7d67c3af10b1a37f277ebabe2d1eb4fd25afbd6437d4377400e148bcc08d6
50,33,1,16,FALSE,0,Kreuk_afccd53a3767cad0641815321bb6bb16d0a939bce8e60e51693f90b07070b38b
34,24,0,10,FALSE,0,Kreuk_b24f05a576b4a18d1ca0d5ddf846af0fb00e448acc9b45adf28d9cbfabc1d12e
14,9,0,5,TRUE,0,Kreuk_b1ee7ee6cd343e219f22f4541aa19ab745571a1802252ff871d20f22c1a1e702
50,30,1,19,FALSE,0,Kreuk_b8e50cef52e1554df2da17e46d7996455ebe6e0bdcc9c623fe17fa21a86225cd
51,34,0,17,FALSE,0,Kreuk_7f6dd0ca03f04b64024e86a72a6d7cfab6abccc2173b85896fc4b431990a5984
13,8,0,5,TRUE,0,Kreuk_b12da45793c46c024d7e3ac0623b3632249eeeaab8ef1d161000a68bc93224cc
100,0,100,0,FALSE,0,Kreuk_2e434bd96b08293786cd010883adfeacce5a30f5743d89c5187f38966b2e5d21
13,8,0,5,TRUE,0,Kreuk_7e0ff0959bbc5565a8b83d46c9f4ac762007703cede8ee668b75af896754c569
27,19,0,8,TRUE,0,Kreuk_b25cd27a30729d8373a9d359b3a059e7a670428b7c4f37a1421fa8fef0ae48e9
41,21,2,18,TRUE,0,Kreuk_b1b6180bc13289f536520cb70391fc7c50fe1797f02efc0bb5692b621bbf6cf4
4,4,0,0,TRUE,0,Kreuk_9bdd7f965d1c67396afb0a84c78b4d12118ff377db7efdca4a1340933120f376
100,0,100,0,FALSE,0,Kreuk_43cfb0a439705ab2bd7c46b39a7265ff0a14f7bd710b3e1432a9bdc4c1736c49
18,16,0,2,TRUE,0,Kreuk_501487b025f25ddf1ca32deb57a2b4db43ccf6635c1edc74b9cff54ce0e5bcfe
4,4,0,0,TRUE,0,Kreuk_69775389eb0207fec3a3f5649a0ad9315856c810f595c086ac49d68cdbc1d136
