name,time/s
10cfee2da8c02724184a60a0bf386df8ac988ca498dd39a64cdca65a58dd320a,3.2367816667938927
10ddc91db7463138fee1d01c97d4b540168557dad58e2dfee8cb1393497bde3a,5.540100284661989
10feeb1b0fde32e0d3699bb8bb8558fafb03da45b7d204dd5b7200439a39cf2f,5.14114218351337
11a1f22cc5614d2f8c58e698da5616f94805b5f9a4cd24d5433ea3d9aa3cfe02,3.024775581109682
14e64436677fdd74a0e1923f7b2a10d191620e16f1fa6069805ab034b8ff09df,3.6398074591088316
17bbf89e686da7e0ec6afc47109a3288691fe8bf47651eae561450a652ef6c2e,4.061182617684289
17e88c51e6086df7eb89a14584d0e21120442f30764e61080549bd281286f42b,5.074264277451884
17e977e2f4d8f9a3de8e01eaa1c82ccca63789cacc135859f665046a4a990dc8,3.2884264678425867
18ef1715677de1aee41945784481cbcaa16c4e99753340b8844d2f9ad4c60b36,2.8805634856528153
19d36aabe344cae70a3658db4752c0c604d226b69fabf6cd07fe467884fccf84,3.25029374925907
19d4bf06db1d8e6eddf17deb439534bdd04f32a4d0bbd66758bfbb851687a992,4.2500186109230205
19d574967f0d5612621810f928d27fd1218f8286c401901ec5c7fef75284f2b9,3.206414061335605
20a80b9d290223a304c752287ea4ac7371f928c4455fcb29bf5224f1096f8530,5.064104874960178
20d29a34b44fb9ea9a82e60a4b4118cf541eb86f04f69309ef6bf67c42f2272d,4.921490509321908
20e3dc90a3e83b6202e2a7f4603b60e5e859639cb68693426c400b13aaeabd78,5.080574809612368
21a5414969559912f303002b46fc33297ff47be9659162990057fbba720c25b0,4.649947540591727
21e5b7204197f05f1ba6dbb2698521d89d8ddab40a219d9ebaf8c5918db40f8d,4.949243400386862
21e796161a49b6dcdabb5e86906d69eb34f61bcb43e9722e815b3c491be43840,3.2119165003611245
22db23e22f47c6ecae717888a7a32f80883daad29989e599401ab022f95a3ed4,3.398514434261998
22ddabf71254d873f6aef02b12e5c4923bbafe67a9c7e2f394fcf863813230be,4.17589170901763
23e307174ac5c0ecf419b1a727ad499e1d939a8d2142d1245b7a61e70242ec6e,3.8592866741738323
24a6678b15c92e069a575dc2c584e2665cb98867b9e6823dff288a47644d1fb5,4.2293270139816626
26f2e577524304ed552d8665b44963eae8453a962de1a9cc093a16e84ed2a527,3.192712368391665
26fa2a7473445e296ebb56322d8ea2f5653eb9050b058032b9dc5cd33a690d13,3.8123375237959634
27f1277673d83f49d757265db319753cb6c2b497df3b9f4007ff81bd56cc930b,3.2947655582632995
29ae907901b116a8d656672706e9f3f9467c84c914c47a65176c6a2e9a428ffe,3.5917673554087104
29b946238beb2a8c557a8a883b6666f3fe7314254fe61e067037d650fad88a3d,3.3724520563288163
29f465a5a8a791d2aba88de33e84e74b7fd8c47c753747ca7b45b24d7121a9e6,3.8954551100299506
30cf13377fc9fa9252c194acfbf7e9458f4625f4754da5ccb625f98de62b6782,3.9402971549055734
30e76f37938413ff5ffcd80ec35bc4ca353a64a5aa3a197a00cc23eb11ad8f8b,4.864100364716882
30fa3790d2049953b8063d77689133c712e58df4cc4f9cbbbddaa96bf79941ee,4.571026578306903
31a079b5bdd155cb58860afa1e068f8564d7a4a9492aab347e35a724db1849e9,3.3230087332652642
31aaba443b9869e6e68c17125f8d7989cbd762fb38ae3a10e58f4759548a7745,3.867815138081289
32b52e6d9366292f8664518b887d37b551d9fc911689e5c0e89d33a69f526e5d,5.451639488156158
33a5b015af1ecd057057eada64b2f8fe3633b467bd43454f5278f76b94cd09ab,4.99536899776555
33aaf68843e2936dfd3665e5cdb76a3d5372fff42fe66f4f2b35886066a0380e,2.4843840644310355
34e718e7c5644f147bec3af69f9fa789be1220e56a7bf827bf1c11afc9c3b0d0,5.933325774668478
35a2d73b7a196673c4056e18c44729cf65806f55763aa6c026776f77509b3344,3.395583109855285
37ad74048035735bda661eec2bf47e117c9819698c73546f4ab4eae78fe660ac,5.956451778697085
37df0036b3a3d49c4d2d717ae8cff0576811b9a2726fa3b044af5934a48f48f9,4.967779420804931
37df607966b7219faf58bb94e931b455b27e86c52c54878307c9a4c564067cf4,5.354794352636369
39bbaf0755a1f571d03a1e77a578f59bc5a11635270ad758757abbe55bad8e30,4.726517774860213
40f0b1743dd050949c942debbbaf87b3a070ab87d792550bf9320032ba214fbe,4.049922399572695
41fc284f5c860580dd5fa32de705b66be97cb01c77c9d0aea3acbe38a5f8aa96,4.400179953719716
42ad5682ca815e21b8c44e3863b202e47ad3bcda209c0bc8484922d6dbdf31d5,5.27556559649263
42f9e10113f04d60ab45760862f8c371e9d1a3f5f6f3d9457ed5d1f299bc0a38,2.6424723978330276
42fd07c963c0e20be60de897497fb7783eb25f09480d9a03ea3d462182b08a74,2.6788489797385697
43b1d7cb1a978bd95a2c7e024401e960447883f6033e48bc4c1217dc9ba924cf,3.3286598327177703
44b6a440aa28893b3a9d20a9d3b729a3da38e27934db839b7b427331f814319d,3.663466766353189
44c53c1111a6cd1c02567d9afa2465ba6eb3c01ed485663586af1d442f77d493,5.093198849202157
44def887eaf39b6e4a76daa8c59ecb34baa30035825cf5737690d8fc8379ec94,2.754270217683268
44f4cc87b43e3add1d1b9b75f1e4e3b5b0db549349c0f554ff28eaa0312c96ab,2.8887588817519916
45d82ff82b57f8403e6d0167f2e8c91f682f43dead77b74870a01a56a78a0652,3.552121365518785
45de04fff6b76075a2bf0c2354e4d8951b390cbe72d0e5c53b162228d6489b9a,3.4006168963166212
46c629e4918166b75671f1fa6a6f467bd1948abbf0e9e4ea30f5d0e5fdfd84f4,2.452794537570419
47ae084ef854a1c6664595f4369b15d386c95219f850584f2ae9e65b41c6441f,5.406023237455105
47b3c091ff42a93e913d777f5db830f9ccc2d150ce610d4d7e74c8c0f7510167,2.438663380511874
47f2e16177373b0f0fc9ea80f468030c39808d1a8c72271f71a7358a4a1bc0e5,3.4731586669122123
48a9a72aa60171651952026dbc5cfd00a1c1c203077d3886235ae9bca511a103,5.177576985684588
48bb6fd2791074d268a49c4d74c979defd436d9f6d50befe1fba6e5ff4504888,3.0124819073952707
48f477c0e4bbd9090ccc351302523fc8db1d9a94ecea1a7d90059e01757dc8a9,4.044118004526154
49a7b41b6e7c4fe1fc05b022ff16e01d6e1cc88d855b70871213d7bf30c41023,2.7954692187402963
49faf4c5558260bd21805db8edb29d3a1a5395a9ce5f93edd73d1eb87f360317,5.113179885716061
50e2677453fb89b7ba30c1e93a8bde682d4cd2ea37cfc3a8652b5adfead9e573,2.648358260543371
50fd4a601f5165a93a50bdef41f255f7d4242c31c4413095e9d294f7029c1b3e,3.2555865709913707
51bd880654939f595158f3da086ce3b4e10bca532fda5b3c03033ac55e672ae7,3.0643525344562232
51ee81dbc0add93b11aa0d4ad02308243c1c194b4bed94722cb18bcf8f2836cf,3.6906264965043634
52def964142be6891054d2f95256a3b05d66887964fcd66b34abfe32477e8965,3.245826514153583
52e5ccee227c8383423207f90090c8583d2cf019e761982320cc80daf84d9d06,3.699604422266605
52fd1baa60c9e16af74b9e71800d763eea08fd6f84a2b609f6abc4838bccf20e,2.7477950984835373
53b9f1204f512237fc0b8969ae2c98d1ed3d904e4acc2d096a2e3d9f6577fbe7,3.7268325434566916
53bd916199723025efd5ec37ae18aab1d1e519ea93e135b38e2b70cc4abf1bf6,5.487373391092157
54b700b40965e1ca937bba16365fc3a52a6de8eff1bd8c11a65bd42aa3ace1cc,4.558758611945832
54e26855769ea12c6fc9d4d3ea5c8e8a09cc4ea3a11865adba124f6d77d48de5,4.263889418514271
54e561415b0867b7cce3df578d76b77a9267a8aa3ddb89862a3ad493fb13aac0,2.703807816095863
6e4849e0d92ae82380bf4bb6773a1ff27863038838a021ccade723e2adab5d73,3.6461435372078883
8b42292720589ce90e3d4b6d2eed1dab9f8f46827bf424975901902ccb6441ad,3.5932294667233475
8baaee3f0699d15a860e283880baebca72912df873c5b00fdf4d55c84ad06de7,3.9531347502671736
8bc26373fc7a9bbdd4bcab1227d76970d25c070589dd24415c3c3a8fb02f6f8e,3.154559462968112
