name,time/s
10cfee2da8c02724184a60a0bf386df8ac988ca498dd39a64cdca65a58dd320a,1.0884258265644884
10ddc91db7463138fee1d01c97d4b540168557dad58e2dfee8cb1393497bde3a,0.7516818495021889
10feeb1b0fde32e0d3699bb8bb8558fafb03da45b7d204dd5b7200439a39cf2f,1.2069452218688184
11a1f22cc5614d2f8c58e698da5616f94805b5f9a4cd24d5433ea3d9aa3cfe02,1.089924056788369
14e64436677fdd74a0e1923f7b2a10d191620e16f1fa6069805ab034b8ff09df,1.3166147077300603
17bbf89e686da7e0ec6afc47109a3288691fe8bf47651eae561450a652ef6c2e,1.3765753458779673
17e88c51e6086df7eb89a14584d0e21120442f30764e61080549bd281286f42b,1.3163359553221519
17e977e2f4d8f9a3de8e01eaa1c82ccca63789cacc135859f665046a4a990dc8,0.8414760034699535
18ef1715677de1aee41945784481cbcaa16c4e99753340b8844d2f9ad4c60b36,0.9460926696696708
19d36aabe344cae70a3658db4752c0c604d226b69fabf6cd07fe467884fccf84,0.6604662235357742
19d4bf06db1d8e6eddf17deb439534bdd04f32a4d0bbd66758bfbb851687a992,0.8887911424354697
19d574967f0d5612621810f928d27fd1218f8286c401901ec5c7fef75284f2b9,0.9858240528493518
20a80b9d290223a304c752287ea4ac7371f928c4455fcb29bf5224f1096f8530,1.1834510153398135
20d29a34b44fb9ea9a82e60a4b4118cf541eb86f04f69309ef6bf67c42f2272d,0.6999389414657093
20e3dc90a3e83b6202e2a7f4603b60e5e859639cb68693426c400b13aaeabd78,1.1246819442210123
21a5414969559912f303002b46fc33297ff47be9659162990057fbba720c25b0,0.7377237758036623
21e5b7204197f05f1ba6dbb2698521d89d8ddab40a219d9ebaf8c5918db40f8d,1.0061993112651095
21e796161a49b6dcdabb5e86906d69eb34f61bcb43e9722e815b3c491be43840,1.2582844692432011
22db23e22f47c6ecae717888a7a32f80883daad29989e599401ab022f95a3ed4,1.1031719999905083
22ddabf71254d873f6aef02b12e5c4923bbafe67a9c7e2f394fcf863813230be,1.3691856441515677
23e307174ac5c0ecf419b1a727ad499e1d939a8d2142d1245b7a61e70242ec6e,1.051396405095841
24a6678b15c92e069a575dc2c584e2665cb98867b9e6823dff288a47644d1fb5,0.6996570684143496
26f2e577524304ed552d8665b44963eae8453a962de1a9cc093a16e84ed2a527,1.2859750403849477
26fa2a7473445e296ebb56322d8ea2f5653eb9050b058032b9dc5cd33a690d13,1.1139908579290843
27f1277673d83f49d757265db319753cb6c2b497df3b9f4007ff81bd56cc930b,1.2970010115049704
29ae907901b116a8d656672706e9f3f9467c84c914c47a65176c6a2e9a428ffe,0.9390426724935178
29b946238beb2a8c557a8a883b6666f3fe7314254fe61e067037d650fad88a3d,1.3134749573871645
29f465a5a8a791d2aba88de33e84e74b7fd8c47c753747ca7b45b24d7121a9e6,0.6183855902746703
30cf13377fc9fa9252c194acfbf7e9458f4625f4754da5ccb625f98de62b6782,1.2386384598703424
30e76f37938413ff5ffcd80ec35bc4ca353a64a5aa3a197a00cc23eb11ad8f8b,0.9173423207981655
30fa3790d2049953b8063d77689133c712e58df4cc4f9cbbbddaa96bf79941ee,0.8243964552544866
31a079b5bdd155cb58860afa1e068f8564d7a4a9492aab347e35a724db1849e9,0.8722170485140617
31aaba443b9869e6e68c17125f8d7989cbd762fb38ae3a10e58f4759548a7745,0.7129692981644461
32b52e6d9366292f8664518b887d37b551d9fc911689e5c0e89d33a69f526e5d,0.9820212669011665
33a5b015af1ecd057057eada64b2f8fe3633b467bd43454f5278f76b94cd09ab,1.1078885251766848
33aaf68843e2936dfd3665e5cdb76a3d5372fff42fe66f4f2b35886066a0380e,1.1170185984547982
34e718e7c5644f147bec3af69f9fa789be1220e56a7bf827bf1c11afc9c3b0d0,1.1946008975219389
35a2d73b7a196673c4056e18c44729cf65806f55763aa6c026776f77509b3344,0.8610366452467872
37ad74048035735bda661eec2bf47e117c9819698c73546f4ab4eae78fe660ac,0.8610226950267709
37df0036b3a3d49c4d2d717ae8cff0576811b9a2726fa3b044af5934a48f48f9,0.9202950575747904
37df607966b7219faf58bb94e931b455b27e86c52c54878307c9a4c564067cf4,1.0010445348943324
39bbaf0755a1f571d03a1e77a578f59bc5a11635270ad758757abbe55bad8e30,0.7093012993130434
40f0b1743dd050949c942debbbaf87b3a070ab87d792550bf9320032ba214fbe,0.7824170177025094
41fc284f5c860580dd5fa32de705b66be97cb01c77c9d0aea3acbe38a5f8aa96,0.7478049784564242
42ad5682ca815e21b8c44e3863b202e47ad3bcda209c0bc8484922d6dbdf31d5,1.2930427597851082
42f9e10113f04d60ab45760862f8c371e9d1a3f5f6f3d9457ed5d1f299bc0a38,1.1749731621806896
42fd07c963c0e20be60de897497fb7783eb25f09480d9a03ea3d462182b08a74,0.8090532580140041
43b1d7cb1a978bd95a2c7e024401e960447883f6033e48bc4c1217dc9ba924cf,1.2229179669622068
44b6a440aa28893b3a9d20a9d3b729a3da38e27934db839b7b427331f814319d,0.7453120066974235
44c53c1111a6cd1c02567d9afa2465ba6eb3c01ed485663586af1d442f77d493,0.926929026106637
44def887eaf39b6e4a76daa8c59ecb34baa30035825cf5737690d8fc8379ec94,1.1136963429638376
44f4cc87b43e3add1d1b9b75f1e4e3b5b0db549349c0f554ff28eaa0312c96ab,0.8632243714601731
45d82ff82b57f8403e6d0167f2e8c91f682f43dead77b74870a01a56a78a0652,0.741792587198423
45de04fff6b76075a2bf0c2354e4d8951b390cbe72d0e5c53b162228d6489b9a,1.308030850250004
46c629e4918166b75671f1fa6a6f467bd1948abbf0e9e4ea30f5d0e5fdfd84f4,1.2419191568850987
47ae084ef854a1c6664595f4369b15d386c95219f850584f2ae9e65b41c6441f,1.3008188806473957
47b3c091ff42a93e913d777f5db830f9ccc2d150ce610d4d7e74c8c0f7510167,0.6459141545840559
47f2e16177373b0f0fc9ea80f468030c39808d1a8c72271f71a7358a4a1bc0e5,0.7510804499947209
48a9a72aa60171651952026dbc5cfd00a1c1c203077d3886235ae9bca511a103,1.3458622179058244
48bb6fd2791074d268a49c4d74c979defd436d9f6d50befe1fba6e5ff4504888,1.1798176427350873
48f477c0e4bbd9090ccc351302523fc8db1d9a94ecea1a7d90059e01757dc8a9,0.8334442824110864
49a7b41b6e7c4fe1fc05b022ff16e01d6e1cc88d855b70871213d7bf30c41023,1.3817062792204837
49faf4c5558260bd21805db8edb29d3a1a5395a9ce5f93edd73d1eb87f360317,1.3568495601948232
50e2677453fb89b7ba30c1e93a8bde682d4cd2ea37cfc3a8652b5adfead9e573,1.2110940171471258
50fd4a601f5165a93a50bdef41f255f7d4242c31c4413095e9d294f7029c1b3e,0.9440914270292026
51bd880654939f595158f3da086ce3b4e10bca532fda5b3c03033ac55e672ae7,0.6959659411706616
51ee81dbc0add93b11aa0d4ad02308243c1c194b4bed94722cb18bcf8f2836cf,1.0985600646917464
52def964142be6891054d2f95256a3b05d66887964fcd66b34abfe32477e8965,1.0771061117153713
52e5ccee227c8383423207f90090c8583d2cf019e761982320cc80daf84d9d06,1.3980544381745825
52fd1baa60c9e16af74b9e71800d763eea08fd6f84a2b609f6abc4838bccf20e,0.9021078169374062
53b9f1204f512237fc0b8969ae2c98d1ed3d904e4acc2d096a2e3d9f6577fbe7,0.8439637169413692
